,playlist_name,playlist_id,name,album_name,artist,id,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,y
6283,Happy Christmas Songs (2021),6oDmycvnCciCwMoYObvUAp,Frosty the Snowman,I'll Be Home For Christmas,Fiona Apple,25xgW0go6n2VEyiTclAkBK,66,False,0.764,0.162,5,-10.16,1,0.0488,0.811,0.0,0.121,0.663,148.142,130520,4,1
6284,happy songs to wake up to,4MxxPfH8uBt6PG6Z9DfknW,This Will Be (An Everlasting Love) - 2003 Remaster,Natalie Cole Anthology,Natalie Cole,241RmK77gecJ1y7jOoQ5lu,62,False,0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.0469,0.914,125.96,171360,4,1
6285,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,If You Love Someone,The Veronicas,The Veronicas,6JvrOdeiEqWyCta29Xc4mR,55,False,0.618,0.806,10,-4.651,1,0.0443,0.00137,1.27e-05,0.297,0.683,97.986,180067,4,1
6286,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,One Dance,Views,Drake,1zi7xx7UVEFkmKfv06H8x0,84,False,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,1
6287,happy songs to scream the lyrics to,0gSCSc9k468XnIRxfnbLSb,Painkiller,Free Time,Ruel,1YlulsUKDduOmC7WxvXYPW,74,False,0.683,0.42,5,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621,213507,4,1
6288,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,Fly Away (Feel Good),Fly Away (Feel Good),Max Parker,1CFUpbZEBl77YbEgotr3hf,36,False,0.837,0.695,1,-7.392,1,0.0417,0.0214,0.0,0.111,0.735,122.013,203573,4,1
6289,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Charlie - Acoustic,Charlie (Acoustic),Caravãna Sun,1hru6WqKwWNrMpUnybL7UK,25,True,0.468,0.291,4,-8.174,1,0.0308,0.676,0.0,0.116,0.257,141.818,213285,4,1
6290,happy songs to wake up to,4MxxPfH8uBt6PG6Z9DfknW,Feeling Good,I Put A Spell On You,Nina Simone,1VKsbTJ78G5bnfyoPz46LA,0,False,0.318,0.334,7,-9.267,0,0.0487,0.854,0.0,0.188,0.541,78.508,174000,4,1
6291,Happy Songs 2021 - Good Vibes and Upbeat Music for a Good Mood 😊,7s09coXLGbofhNrwSusr4G,We're Good,Future Nostalgia (The Moonlight Edition),Dua Lipa,1diS6nkxMQc3wwC4G1j0bh,81,False,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4,1
6292,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Bunny Hop,Entourage 2,Da Entourage,6Kx3xYdwtO1qF9ZuUEj7JG,41,False,0.8,0.846,1,-6.005,1,0.0496,0.0217,0.00173,0.344,0.396,94.502,236080,4,1
6293,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Love Today,Life In Cartoon Motion,MIKA,7d40ltmahMLJKA8HhzX9xe,0,False,0.669,0.91,6,-4.99,0,0.0639,0.0284,0.00439,0.109,0.564,124.465,235173,4,1
6294,Bollywood Happy Songs,1tTXdi6Bp04Pgmam9bSN7W,"Happy Happy (From ""Blackmail"")","Happy Happy (From ""Blackmail"")",Badshah,3rnxHAKckU017oJHqRUvEF,39,False,0.871,0.924,10,-4.269,0,0.049,0.324,0.000634,0.0915,0.893,112.018,166105,4,1
6295,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,Dance with Me (feat. Kelsea Ballerini),Things That We Drink To,Morgan Evans,07sa7qkxpemze5BBE7jufs,57,False,0.611,0.519,1,-9.854,1,0.035,0.481,4.82e-06,0.107,0.462,147.981,199501,4,1
6296,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Raised on Country,Raised on Country,Chris Young,6voi5xnLs9JKmWG2oLmgDU,59,False,0.572,0.794,2,-3.224,1,0.0455,0.395,0.0,0.23,0.79,148.095,175595,4,1
6297,happy songs to scream the lyrics to,0gSCSc9k468XnIRxfnbLSb,Heroes - 2017 Remaster,"""Heroes"" (2017 Remaster)",David Bowie,7Jh1bpe76CNTCgdgAdBw4Z,75,False,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,371413,4,1
6298,happy music🤪,0dWheZd3cdhezPTHles6Ms,Hermit the Frog,The Family Jewels,MARINA,4Zcz6saEkOII3PlXd9gN3o,73,True,0.609,0.679,0,-4.545,1,0.0312,0.243,0.0,0.199,0.487,122.034,215960,4,1
6299,Happy songs everyone knows 😄 🙌,0RH319xCjeU8VyTSqCF6M4,Pumped Up Kicks,Pumped Up Kicks,Madism,3Dzso9Q2WwupEclqgxBZht,73,False,0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,145161,4,1
6300,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,Say You Do,RISER,Dierks Bentley,2sE61ZmvYH8wiOx5jygkHH,52,False,0.481,0.733,3,-8.171,1,0.0368,0.142,0.000547,0.106,0.453,147.859,219360,4,1
6301,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Here On Earth,Here On Earth,Tim McGraw,0iMtc3As4fLUymohJSVjw8,0,False,0.44,0.682,2,-6.885,1,0.0343,0.097,8.97e-06,0.0426,0.324,101.093,261200,4,1
6302,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,Hope You Get Lonely Tonight,Hope You Get Lonely Tonight,Cole Swindell,247kxRt6GfTINHtmmKysTN,0,False,0.45,0.795,10,-4.249,1,0.0355,0.103,0.0,0.166,0.364,151.884,227987,4,1
6303,"Happy Songs ☺ (80s, 90s, 2000s, 2010s & 2020s)  ☺  Best Happy Hits & Oldies Songs",4AnAUkQNrLKlJCInZGSXRO,Time to Pretend,Time to Pretend,MGMT,3Q9FA2LP9Abih9xkFeNb6U,35,True,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000,3,1
6304,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Confessions,Confessions (Expanded Edition),Usher,4719foL6R25RSHSJ1shNaj,59,False,0.83,0.417,8,-7.559,1,0.0423,0.178,0.0,0.0858,0.559,115.985,260667,4,1
6305,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,Lost,channel ORANGE,Frank Ocean,3GZD6HmiNUhxXYf8Gch723,71,True,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4,1
6306,Happy Christmas Songs (2021),6oDmycvnCciCwMoYObvUAp,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,1Ri9P0ZPrqr6h0REDRdJBd,75,False,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,200467,4,1
6307,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,Yours,Yours,Russell Dickerson,4U5DDEuYdoMm4Xv9yklrWu,0,False,0.568,0.796,11,-5.308,1,0.0313,0.12,0.0,0.084,0.573,133.975,221280,4,1
6308,Happy Songs,1h90L3LP8kAJ7KGjCV2Xfd,9 to 5,9 to 5,Grady,11dudYRtXcIapaSWEC2d9b,43,True,0.702,0.63,4,-7.661,1,0.0802,0.172,0.0003,0.739,0.942,98.055,196684,4,1
6309,happy songs to scream the lyrics to,0gSCSc9k468XnIRxfnbLSb,One Day,Are You Alright?,Lovejoy,0IUprcNjE2hDtlvY8rq2W9,76,True,0.332,0.737,10,-8.572,0,0.0349,0.00696,0.0,0.0519,0.761,183.333,144616,4,1
6310,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,Chills - Acoustic,Game On,James Barker Band,63vTGCLkMSlBTuxI0T1xhi,25,False,0.733,0.525,8,-9.429,0,0.0353,0.0688,0.0,0.103,0.707,116.023,177307,4,1
6311,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Not Good At Not,If I Know Me,Morgan Wallen,5V4Sx4VKnHwyM6CjZnfce2,67,False,0.557,0.814,11,-3.241,1,0.0325,0.242,0.0,0.114,0.582,143.935,185067,4,1
6312,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,The Fighter (feat. Ryan Tedder),The Papercut Chronicles II,Gym Class Heroes,77ZdAoTHYoF6Umo76HFD4m,60,False,0.592,0.926,7,-3.469,1,0.126,0.0775,0.0,0.187,0.432,99.018,228533,4,1
6313,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Coming Home,Home | Phantoms of Summer: The Acoustic Sessions,Dirty Heads,0yqPorNX7LTAaJ1Ou0WOdM,40,False,0.543,0.258,4,-9.092,1,0.0302,0.898,0.000199,0.102,0.279,96.749,187377,4,1
6314,Happy Weekend,37i9dQZF1DWTwbZHrJRIgD,Liggi,Liggi,Ritviz,66Nmp3ztIMqX1j8yYtWl1X,1,False,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,181176,4,1
6315,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Telephone,The Fame Monster,Lady Gaga,1IaYWv32nFFMdljBIjMY5T,0,False,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017,220627,4,1
6316,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Powerful (feat. Ellie Goulding & Tarrus Riley),Peace Is the Mission,Ellie Goulding,2rSdCcSlZA1GGoW6egTzjZ,50,False,0.598,0.792,11,-4.043,0,0.0478,0.121,0.0,0.158,0.732,97.479,206327,3,1
6317,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,My Side of the Fence,Dan + Shay,Dan + Shay,3fHgqkRp331r3W0WtUGBGr,55,False,0.502,0.575,10,-5.585,1,0.0268,0.384,0.0,0.233,0.246,147.893,219827,4,1
6318,Happy Songs | Wit & Delight,7kPEnbzzu3DvjeeY9KhSeO,Butterflies,Golden Hour,Kacey Musgraves,30VHURM5NOfoZmqp2iKawS,69,False,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,4,1
6319,HAPPY SONGS THAT MAKE YOU FORGET YOU HATE YOUR JOB,6kTimgeEnsD7JsEQlvCBoS,supermarket,supermarket,carwash,5FdE9hALukJ6ivdFXbCGEj,58,True,0.449,0.842,8,-6.094,1,0.0311,0.391,0.868,0.282,0.915,90.047,145333,4,1
6320,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,We Built This City,Knee Deep In The Hoopla,Starship,6OnfBiiSc9RGKiBKKtZXgQ,77,False,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,1
6321,HAPPY SONGS,7vBShQfXqgKHshNTD9JnWQ,Celebration,Celebrate!,Kool & The Gang,3K7Q9PHUWPTaknlbFPThn2,72,False,0.885,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.632,298867,4,1
6322,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Every Little Bit Helps,What You See Is What You Get,Luke Combs,3APKvzQ6xiu7Fcu9Y1EKni,0,False,0.552,0.874,8,-4.269,1,0.0438,0.0118,0.0,0.152,0.718,121.981,247827,4,1
6323,happy songs to get over it ,2xxYVVtoh3UV1n7NDHbvz7,Attention,Attention,Charlie Puth,4iLqG9SeJSnt0cSPICSjxv,3,False,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,4,1
6324,Songs for Dancing Kids,5PnXe4OxHNiQC6ISwuykzZ,One Small Thing,My Little Pony: The Movie (Original Motion Picture Soundtrack),Princess Skystar (Kristin Chenoweth),4cEy2IWsdZhMwqbxUmITHt,44,False,0.651,0.728,2,-4.827,1,0.054,0.373,0.0,0.0821,0.755,96.922,167333,4,1
6325,HAPPY SONGS THAT MAKE YOU LOVE YOUR LIFE. 🦋 ,7tlbJDwhrCrfkErsk0E4vR,Just for the Night,Just for the Night,Zac Tenenbaum,2P7zsYFy3tc9AsSm3PF977,17,False,0.817,0.818,10,-4.616,1,0.162,0.229,0.0,0.146,0.684,117.974,158404,4,1
6326,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Spin You Around,Stand Alone - EP,Morgan Wallen,1yj1ZztSGITJ5Nf4mfH92c,73,False,0.517,0.877,4,-3.621,1,0.0297,0.00147,0.0,0.208,0.616,150.004,212850,4,1
6327,Happy Birthday Party Songs(Hindi),4Da6pktHmdR8pZtjvVE8n9,Har Ghoont Mein Swag,Har Ghoont Mein Swag,Badshah,5N8rlaknKdZKyXCZKl3rQK,40,False,0.892,0.738,6,-4.712,1,0.101,0.153,0.0,0.0357,0.691,106.996,143573,4,1
6328,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,"In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,John Mayer,0EUSbTvyZfo9QOcxunL9Ro,58,False,0.372,0.442,4,-11.488,1,0.0289,0.714,8.68e-05,0.966,0.297,92.72,345627,4,1
6329,Happy Rock Songs,2BumzROvyilNPyczjghkba,Smoke On The Water - Remastered 2012,Machine Head (Remastered),Deep Purple,5MMnwYs0hIxkENRsbkWJ2G,74,False,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,340742,4,1
6330,happy songs that aren't about love,0eRP88vPgko5V5WykV7p2S,I Know A Place,About U,MUNA,0bPSRn4crnh5f1JhELPlyL,58,False,0.685,0.9,5,-4.626,0,0.151,0.137,0.0,0.2,0.779,111.991,272813,4,1
6331,Happy Hits!,37i9dQZF1DXdPec7aLTmlC,2step,=,Ed Sheeran,2SUxn2O9NHL6GHGQFgwCY0,83,False,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,153627,4,1
6332,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Treat You Better,"NOW That's What I Call Music, Vol. 61",Shawn Mendes,3g1mgzf1BcpaaoIITY0aZd,17,False,0.444,0.816,10,-4.068,0,0.321,0.114,0.0,0.122,0.749,82.832,186480,4,1
6333,happy songs to scream the lyrics to,0gSCSc9k468XnIRxfnbLSb,Snap Out Of It,AM,Arctic Monkeys,0NdTUS4UiNYCNn5FgVqKQY,75,False,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,193030,4,1
6334,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,I'm With You,I'm With You,Nause,6sVA6iAl2ykqzQtR4uMWcY,42,False,0.732,0.817,5,-5.788,1,0.192,0.128,0.0,0.346,0.621,114.01,180937,4,1
6335,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,The Wire,Days Are Gone,HAIM,6golelYKuy85o3u0cxIxFK,58,False,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01e-06,0.0585,0.525,113.678,245293,4,1
6336,Bollywood Happy Songs,1tTXdi6Bp04Pgmam9bSN7W,Jai Ho,Slumdog Millionaire - Music From The Motion Picture,A.R. Rahman,4i3MgUew8ynhf49Qwr4IP4,40,False,0.733,0.795,9,-6.748,1,0.0609,0.213,0.0001,0.0989,0.299,136.977,319347,4,1
6337,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,High,Postcards From Heaven,Lighthouse Family,7zB3ZhA5v33pA4rCdKKGqq,42,False,0.664,0.622,10,-8.505,1,0.0253,0.0994,0.0738,0.112,0.614,102.342,310333,4,1
6338,happy songs to get over it ,2xxYVVtoh3UV1n7NDHbvz7,S.L.U.T.,aurora,Bea Miller,6h3lMAmmpQDFqoHk9F99IR,71,False,0.722,0.773,5,-4.378,0,0.0792,0.0598,0.0,0.179,0.724,94.997,179147,4,1
6339,Car Songs 2021 🚗 Christmas Songs,2TQ0pRHI7T41zi0tV155wW,Replay (feat. CIRE),Replay (feat. CIRE),Davai,164C9bSF4ryqWXI4XgxTE0,56,False,0.776,0.809,6,-5.726,0,0.069,0.415,0.0,0.179,0.582,100.071,202520,4,1
6340,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Pretty Heart,Pretty Heart,Parker McCollum,6vC90OOjZR165Hw8CpsqEm,70,False,0.562,0.683,7,-4.427,1,0.0296,0.00531,0.0,0.107,0.385,132.003,244798,4,1
6341,HAPPY SONGS 2021,4FYU1aJih7ykRIUYenRt8w,The Feels,GIRL,Maren Morris,74mGikI3P484sQAFSnjNuV,0,False,0.694,0.788,6,-5.33,0,0.063,0.109,0.0,0.0647,0.903,96.981,187640,4,1
6342,HAPPY SONGS CLEAN,3bz3tsFgmaDQ7Cy9S5xYFr,Angel,Enter The Dru,Dru Hill,2RTAYxAIOuCwYcoapsVzmM,36,False,0.712,0.404,6,-10.438,1,0.0313,0.433,0.0,0.207,0.289,127.945,264667,4,1
6343,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,This Is The Good Life,This Is The Good Life,Jeremy Fisher,3Qjfkno2pyOoKUk7ru6Rzy,27,False,0.773,0.56,9,-10.816,1,0.0336,0.00522,0.00535,0.118,0.464,114.981,202640,4,1
6344,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,"Wine, Beer, Whiskey",Nightfall,Little Big Town,5avVDmK9FVJpd3MDO8I3Zl,70,False,0.727,0.914,7,-5.85,1,0.0743,0.617,0.0,0.596,0.784,106.021,196160,4,1
6345,HAPPY SONGS 2021,4FYU1aJih7ykRIUYenRt8w,Ghost Boy,Ghost Boy,Jacob Tillberg,6Sjl4KtCBxaJza3BTTXJE6,58,False,0.792,0.634,4,-6.566,0,0.0348,0.245,7.11e-06,0.136,0.322,99.989,207612,4,1
6346,HAPPY SONGS 2021,4FYU1aJih7ykRIUYenRt8w,Higher Spirits,Higher Spirits,DJ Huguito,25lekMbRdrM3VbOeAbHv5V,11,False,0.513,0.556,9,-13.695,1,0.0669,0.0913,9.3e-05,0.261,0.451,179.897,170763,4,1
6347,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Uptown Girl,An Innocent Man,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,78,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4,1
6348,Happy Winter Songs,53zSADeVCRgFgKbEYUq7um,Cheek To Cheek,The Complete Ella And Louis On Verve,Ella Fitzgerald,33jt3kYWjQzqn3xyYQ5ZEh,68,False,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,354533,4,1
6349,happy songs to get over it ,2xxYVVtoh3UV1n7NDHbvz7,Hymn for the Weekend,A Head Full of Dreams,Coldplay,3RiPr603aXAoi4GHyXx0uy,82,False,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,4,1
6350,Happy Country Songs,7J4e49SxlE8KhqqXHQIAgK,Dirt Road Anthem,My Kinda Party,Jason Aldean,0adTN3vBO3pimO3yfxm9vg,0,False,0.677,0.739,2,-5.068,1,0.0352,0.32,2.36e-06,0.12,0.658,127.04,229413,4,1
6351,Songs for Dancing Kids,5PnXe4OxHNiQC6ISwuykzZ,Diamond Dreams,Diamond Dreams,Castro,0dRMFUYIZBP7ddVABCPK2V,0,False,0.608,0.668,6,-6.106,1,0.047,0.167,0.0,0.511,0.6,120.046,195267,4,1
6352,happy music🤪,0dWheZd3cdhezPTHles6Ms,Home,7 Layers,Dotan,0ZUMBOzlwNXfVE4Z8lSrsd,57,False,0.756,0.704,4,-8.93,0,0.0428,0.0708,0.000103,0.0394,0.301,129.99,268466,4,1
6353,Happy Hits 2021 | Happy Beats | Happy Songs ,3bIe654qu480GFwhzKNFFM,Wake Me Up,Wake Me Up,Avicii,294vBlXfZYspeI29SXZaON,0,False,0.512,0.803,2,-5.135,1,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693,4,1
6354,Happy Christmas Songs (2021),6oDmycvnCciCwMoYObvUAp,I Want An Alien For Christmas,Out-Of-State Plates,Fountains Of Wayne,33O5sjotRAcT8nwOeYXXEm,42,False,0.475,0.87,9,-5.96,1,0.0728,0.00884,0.0,0.332,0.654,148.655,139307,4,1
6355,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Go Your Own Way - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,4xh7W7tlNMIczFhupCPniY,73,False,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613,4,1
6356,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Don't Blink,Just Who I Am: Poets & Pirates,Kenny Chesney,6reuJxDtjebwc9FB6rNpp0,59,False,0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,285280,4,1
6357,happy songs 🌻💛✨,7dIkcjjWjQvifEpu4UE80K,Head Over Boots,California Sunrise,Jon Pardi,4ly1QBXEwYoDmje9rmEgC4,73,False,0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347,4,1
6358,Happy songs everyone knows 😄 🙌,0RH319xCjeU8VyTSqCF6M4,Call Me Maybe,Kiss,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO,80,False,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4,1
6359,Happy Songs | Wit & Delight,7kPEnbzzu3DvjeeY9KhSeO,Look What God Gave Her,Center Point Road,Thomas Rhett,2KqJC0koTBUyDlsMt5ok1V,71,False,0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,168960,4,1
6360,Happy Songs | Wit & Delight,7kPEnbzzu3DvjeeY9KhSeO,Days Like This,Days Like This,Van Morrison,3xINh6YqkLfucEtjoa4x7D,67,False,0.66,0.541,0,-7.851,0,0.0576,0.658,0.00127,0.0928,0.693,93.744,197160,4,1
6361,🌼 Happy Songs // Positive Vibes,5XcdFPX9Q70Fg9cMrhTYGD,i,i,Kendrick Lamar,7wdzLe2Gsx1RGqbvYZHASz,65,True,0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,231933,4,1
6362,Happy 80s,37i9dQZF1DWYAcBZSAVhlf,I Knew You Were Waiting (For Me),Ladies And Gentlemen... The Best Of George Michael,George Michael,2XgDgIsVUOt9Lov5G4Wruy,55,False,0.717,0.837,4,-5.49,1,0.0456,0.264,0.0,0.235,0.68,107.989,238000,4,1
6363,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,Elton John,3gdewACMIVMEWVbyb8O9sY,82,False,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,1
6364,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Please Me Like You Want To,Boxed Set Collection,Ben Harper,3ayJ5wJZ7eXGRe7Hdxkuws,23,False,0.741,0.253,7,-15.039,1,0.0423,0.776,0.734,0.104,0.502,138.445,295867,4,1
6365,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Go Don't Stop,Love Come Save Me,Mat McHugh,3A7jvaGAkBB670mqHEkLTB,55,False,0.885,0.522,9,-8.641,0,0.0842,0.394,0.0002,0.0689,0.649,90.056,198693,4,1
6366,happy songs that aren't about love,0eRP88vPgko5V5WykV7p2S,Sight Of You,Sucker Punch,Sigrid,7BCThwwyTExZv513fcJdki,47,False,0.69,0.852,4,-5.989,1,0.0408,0.0155,3.62e-05,0.121,0.48,129.916,237786,4,1
6367,Happy Christmas Songs,4OOu4l5bwssuoNJluZt1z8,Mele Kalikimaka - Single Version,White Christmas,Bing Crosby,6UrKVLhzBYZY6fXmNyCLDi,0,False,0.463,0.285,3,-11.616,1,0.0476,0.838,0.0,0.241,0.525,204.153,173933,4,1
6368,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Fire Burning,Tomorrow,Sean Kingston,2oENJa1T33GJ0w8dC167G4,72,False,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4,1
6369,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Artitis,Nico,Nico Bereciartua,4gTaQEPkh4UAH3a67HvD15,18,False,0.51,0.478,5,-12.646,1,0.0345,0.796,0.895,0.0897,0.115,115.093,206815,4,1
6370,happy songs to scream the lyrics to,0gSCSc9k468XnIRxfnbLSb,I'm in Love With an E-Girl,I'm in Love With an E-Girl,Wilbur Soot,44wBlg3Y1KSAEmaze5BXe7,70,False,0.708,0.434,7,-12.522,1,0.0681,0.831,0.019,0.105,0.374,80.045,239308,4,1
6371,Songs for Dancing Kids,5PnXe4OxHNiQC6ISwuykzZ,Friends Are Family (feat. Will Arnett & Jeff Lewis),The Lego Batman Movie (Original Motion Picture Soundtrack),"Oh, Hush!",7kozEMlJqDFrxxQEBCsQ3n,47,False,0.59,0.896,11,-3.96,0,0.257,0.00074,0.0,0.0763,0.952,160.126,143640,4,1
6372,Songs for Dancing Kids,5PnXe4OxHNiQC6ISwuykzZ,Chillin' Like a Villain,Descendants 2 (Original TV Movie Soundtrack),Sofia Carson,1rM0CnyUiiw6A9CHJRXjZA,64,False,0.697,0.775,8,-6.664,1,0.083,0.0318,0.0,0.232,0.826,113.886,193792,4,1
6373,Wake Up Happy,37i9dQZF1DX0UrRvztWcAU,Follow Your Fire - Syn Cole Remix,Follow Your Fire (Syn Cole Remix),Kodaline,0KXDqw7VbJh2EMAE6hbqLA,0,False,0.628,0.917,11,-4.247,0,0.0371,0.00872,2.66e-06,0.0732,0.467,103.991,186923,4,1
6374,happy songs to cheer up my sad friends,5Bb191DNPuoQSUze6Ta4gU,Am I Ever Gonna See Your Face Again - Live With Symphony Orchestra,Symphony Of Angels,The Angels,2laMzLDyXCo9B7Bfh1VJ39,0,False,0.14,0.948,4,-3.582,1,0.228,0.128,0.0012,0.697,0.258,175.956,328478,4,1
6375,happy songs to wake up to,4MxxPfH8uBt6PG6Z9DfknW,I Want To Break Free - Remastered 2011,The Works (Deluxe Remastered Version),Queen,7h2yhVxcZOGyQdOwD4Hu8J,64,False,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,258013,4,1
6376,Happy songs for cooking breakfast,1cWGhSJO2720MTnYHC2WKp,Breakfast At Tiffany's,Home,Deep Blue Something,3GpdNg7Krt9vjc6tgDoKe1,5,False,0.624,0.826,2,-5.534,1,0.0287,0.113,0.0,0.0938,0.526,110.368,257187,4,1
6377,"Happy Songs 1950s, 1960s & 1970s",3A0oht8sFdAlbC2N2D4c5h,Keep On Jumpin',Keep On Jumpin',Musique,6J9rBgsm9USju9PkLf2exF,39,False,0.735,0.528,5,-12.592,0,0.0683,0.0005,0.36,0.0477,0.831,132.836,339947,4,1
6378,Surf Music Chill Happy Songs :),2TZTHN5PEkHR3noId355PD,Keep Your Head Up,Keep Your Head Up,Ben Howard,2JFmTONwQdRaOj2s2DhFah,0,False,0.444,0.584,4,-8.244,0,0.0351,0.509,3.33e-05,0.11,0.427,157.965,261561,4,1
